MOLECULE_ID;SMILES;CELL_LINE;TEST_TYPE;RACEMAT;R;S;RR;SS;RS;SR;CIS;TRANS;INDOLE;IC50;Source;Reference
WO2017202816A1_AN_287;C1COCC1C(CO)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC(=C(C=C4)Cl)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;129;patent;WO2017202816A1
WO2017202816A1_AN_288;CC[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC(=C(C=C3)Cl)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;39.7;patent;WO2017202816A1
WO2017202816A1_AN_289;CC(C(C)O)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC(=C(C=C3)Cl)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;144;patent;WO2017202816A1
WO2017202816A1_AN_290;C[C@@H]([C@H](C)O)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC(=C(C=C3)Cl)F;0;Luminescence;0;0;0;0;1;0;0;0;0;0;81.4;patent;WO2017202816A1
WO2017202816A1_AN_291;C1CC[C@H]([C@H](C1)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC(=C(C=C4)Cl)F)O;0;Luminescence;1;0;0;0;0;0;0;1;0;0;85.1;patent;WO2017202816A1
WO2017202816A1_AN_296;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)C(F)F)C(=O)N[C@H](CO)C(F)(F)F;0;Luminescence;0;1;0;0;0;0;0;0;0;0;3.66;patent;WO2017202816A1
WO2017202816A1_AN_297;C[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)OC;0;Luminescence;0;0;1;0;0;0;0;0;0;0;87.2;patent;WO2017202816A1
WO2017202816A1_AN_298;CC[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)OC;0;Luminescence;0;0;1;0;0;0;0;0;0;0;31.8;patent;WO2017202816A1
WO2017202816A1_AN_300;C[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC(=C(C=C3)Cl)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;119;patent;WO2017202816A1
WO2017202816A1_AN_301;CC(C)[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC(=C(C=C3)Cl)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;27.3;patent;WO2017202816A1
WO2017202816A1_AN_302;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC(=C(C=C3)Cl)Cl)C(=O)NCC(C(F)(F)F)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;229;patent;WO2017202816A1
WO2017202816A1_AN_303;COCC(CNC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC(=C(C=C3)Cl)Cl)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;873;patent;WO2017202816A1
WO2017202816A1_AN_304;CC(C(C)O)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC(=C(C=C3)Cl)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;275;patent;WO2017202816A1
WO2017202816A1_AN_305;C[C@@H]([C@H](C)O)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC(=C(C=C3)Cl)Cl;0;Luminescence;0;0;0;0;1;0;0;0;0;0;121;patent;WO2017202816A1
WO2017202816A1_AN_306;CC[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC(=C(C=C3)Cl)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;106;patent;WO2017202816A1
WO2017202816A1_AN_307;C1COCC1C(CO)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC(=C(C=C4)Cl)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;222;patent;WO2017202816A1
WO2017202816A1_AN_309;C[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC(=C2)Cl)Cl)C3=CC=C(C=C3)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;987;patent;WO2017202816A1
WO2017202816A1_AN_310;C1COCC1C(CO)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC(=C3)Cl)Cl)C4=CC=C(C=C4)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;434;patent;WO2017202816A1
WO2017202816A1_AN_311;C1=CC(=CC=C1C2=NN(C(=O)C(=C2)C(=O)NCC(C(F)(F)F)O)C3=CC(=CC(=C3)Cl)Cl)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;660;patent;WO2017202816A1
WO2017202816A1_AN_312;C[C@@H]([C@H](C)O)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC(=C2)Cl)Cl)C3=CC=C(C=C3)Cl;0;Luminescence;0;0;0;0;1;0;0;0;0;0;588;patent;WO2017202816A1
WO2017202816A1_AN_314;COC[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl;0;Luminescence;0;1;0;0;0;0;0;0;0;0;95.4;patent;WO2017202816A1
WO2017202816A1_AN_315;COC(=O)[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl;0;Luminescence;0;1;0;0;0;0;0;0;0;0;85.3;patent;WO2017202816A1
WO2017202816A1_AN_320;C1CCC(CC1)(CCNC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;362;patent;WO2017202816A1
WO2017202816A1_AN_321;CC(C)(CCNC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;264;patent;WO2017202816A1
WO2017202816A1_AN_322;CC(C)(C(CNC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl)O)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;114;patent;WO2017202816A1
WO2017202816A1_AN_323;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)NC(CO)CF;0;Luminescence;1;0;0;0;0;0;0;1;0;0;24.3;patent;WO2017202816A1
WO2017202816A1_AN_324;C1C(CC1O)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;46.7;patent;WO2017202816A1
WO2017202816A1_AN_325;C1COCCC1(CNC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;96.5;patent;WO2017202816A1
WO2017202816A1_AN_331;C1C(CO1)(CNC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;78.7;patent;WO2017202816A1
WO2017202816A1_AN_333;C1=CC=NC(=C1)CC(CO)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;134;patent;WO2017202816A1
WO2017202816A1_AN_334;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)NC(CC4=CC=NC=C4)CO;0;Luminescence;1;0;0;0;0;0;0;0;0;0;109;patent;WO2017202816A1
WO2017202816A1_AN_337;CC(C(CO)O)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;45.8;patent;WO2017202816A1
WO2017202816A1_AN_338;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)NC(CC4=CN=CC=C4)CO;0;Luminescence;1;0;0;0;0;0;0;0;0;0;73.2;patent;WO2017202816A1
WO2017202816A1_AN_340;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)NC(CCO)C(F)(F)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;22.6;patent;WO2017202816A1
WO2017202816A1_AN_341;C1[C@H]([C@H](CO1)O)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)C(F)(F)F;0;Luminescence;1;0;0;0;0;0;0;1;0;0;8.45;patent;WO2017202816A1
WO2017202816A1_AN_348;C1C[C@H]([C@@H]1NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl)O;0;Luminescence;1;0;0;0;0;0;0;0;1;0;51.1;patent;WO2017202816A1
WO2017202816A1_AN_356;C1C[C@H]([C@H]1NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl)O;0;Luminescence;1;0;0;0;0;0;0;1;0;0;41.8;patent;WO2017202816A1
WO2017202816A1_AN_361;CC(C)[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC=CC(=C2)C#N)C3=CC=C(C=C3)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;166;patent;WO2017202816A1
WO2017202816A1_AN_362;C1=CC(=CC(=C1)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)NCC(C(F)(F)F)O)C#N;0;Luminescence;1;0;0;0;0;0;0;0;0;0;231;patent;WO2017202816A1
WO2017202816A1_AN_365;CC1=CC(=CC=C1)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)N[C@H](CO)C(C)C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;418;patent;WO2017202816A1
WO2017202816A1_AN_366;CC1=CC(=CC=C1)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)NCC(C(F)(F)F)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;970;patent;WO2017202816A1
WO2017202816A1_AN_369;CC1=CC(=CC=C1)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)N[C@@H](C)CO;0;Luminescence;0;0;1;0;0;0;0;0;0;0;973;patent;WO2017202816A1
WO2017202816A1_AN_370;C[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC=CC(=C2)C(F)F)C3=CC=C(C=C3)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;924;patent;WO2017202816A1
WO2017202816A1_AN_371;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)NC(CO)C#N;0;Luminescence;1;0;0;0;0;0;0;0;0;0;16.3;patent;WO2017202816A1
WO2017202816A1_AN_372;C1C(CC1O)CNC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl;0;Luminescence;1;0;0;0;0;0;0;0;1;0;221;patent;WO2017202816A1
WO2017202816A1_AN_373;CN(C)C1=C(C=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)N[C@H](CO)C(F)(F)F)C3=CC(=CC=C3)F)Cl;0;Luminescence;0;1;0;0;0;0;0;0;0;0;16.9;patent;WO2017202816A1
WO2017202816A1_AN_374;C[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)N4CCOCC4;0;Luminescence;0;0;1;0;0;0;0;0;0;0;26.5;patent;WO2017202816A1
WO2017202816A1_AN_375;CC(C)[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC(=C(C=C3)N(C)C)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;30.5;patent;WO2017202816A1
WO2017202816A1_AN_376;CN(C)C1=C(C=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)NC(CO)C(F)(F)F)C3=CC(=CC=C3)F)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;39.7;patent;WO2017202816A1
WO2017202816A1_AN_377;C[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC(=C(C=C3)N(C)C)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;136;patent;WO2017202816A1
WO2017202816A1_AN_378;C1COCCN1C2=CC=C(C=C2)C3=NN(C(=O)C(=C3)C(=O)N[C@@H]4COC[C@H]4O)C5=CC(=CC=C5)F;0;Luminescence;0;0;0;0;0;1;0;0;0;0;248;patent;WO2017202816A1
WO2017202816A1_AN_379;CC(C)([C@H](C1CC1)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)OC(F)(F)F)O;0;Luminescence;0;0;1;0;0;0;0;0;0;0;9.6;patent;WO2017202816A1
WO2017202816A1_AN_380;C[C@@H](C(C)(C)O)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)OC(F)(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;28;patent;WO2017202816A1
WO2017202816A1_AN_381;C[C@H](C(C)(C)O)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)OC(F)(F)F;0;Luminescence;0;1;0;0;0;0;0;0;0;0;47;patent;WO2017202816A1
WO2017202816A1_AN_382;CC(C)(CNC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)OC(F)(F)F)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;90;patent;WO2017202816A1
WO2017202816A1_AN_383;C[C@@H](C(C)(C)O)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)C(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;21;patent;WO2017202816A1
WO2017202816A1_AN_386;C[C@@H](C(C)(C)O)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)C(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;65;patent;WO2017202816A1
WO2017202816A1_AN_387;CC(C)(C)OC(=O)N1C[C@H]([C@H](C1)O)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl;0;Luminescence;0;0;0;0;0;1;0;0;0;0;350;patent;WO2017202816A1
WO2017202816A1_AN_388;CN1C[C@H]([C@H](C1)O)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl;0;Luminescence;1;0;0;0;0;0;0;1;0;0;690;patent;WO2017202816A1
WO2017202816A1_AN_389;C1=CC(=CC(=C1)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)NCC(C(F)(F)F)O)C(F)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;880;patent;WO2017202816A1
WO2017202816A1_AN_390;CC(C)OC[C@@H](C(C)(C)O)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;940;patent;WO2017202816A1
WO2017202816A1_AN_391;C[C@@H](C(C)(C)O)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)C(F)(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;10;patent;WO2017202816A1
WO2017202816A1_AN_392;C[C@@H](C(C)(C)O)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;26;patent;WO2017202816A1
WO2017202816A1_AN_393;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)N[C@H](CO)C#N;0;Luminescence;0;0;1;0;0;0;0;0;0;0;27;patent;WO2017202816A1
WO2017202816A1_AN_396;C1C(CC1NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl)CO;0;Luminescence;1;0;0;0;0;0;0;0;1;0;130;patent;WO2017202816A1
WO2017202816A1_AN_397;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)CF)C(=O)NC[C@@H](C(F)(F)F)O;0;Luminescence;0;0;1;0;0;0;0;0;0;0;180;patent;WO2017202816A1
WO2017202816A1_AN_398;CC(C)(CNC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl)C(=O)OC;0;Luminescence;1;0;0;0;0;0;0;0;0;0;420;patent;WO2017202816A1
WO2017202816A1_AN_399;CC(C)(CNC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl)C(=O)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;720;patent;WO2017202816A1
WO2017202816A1_AN_400;C[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC=CC(=C2)C#N)C3=CC=C(C=C3)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;800;patent;WO2017202816A1
WO2017202816A1_AN_401;CC(C)[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC(=C2)F)F)C3=CC(=C(C=C3)Cl)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;100;patent;WO2017202816A1
WO2017202816A1_AN_402;C[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC(=C2)F)F)C3=CC(=C(C=C3)Cl)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;370;patent;WO2017202816A1
WO2017202816A1_AN_403;C1=CC(=C(C=C1C2=NN(C(=O)C(=C2)C(=O)NCC(C(F)(F)F)O)C3=CC(=CC(=C3)F)F)F)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;310;patent;WO2017202816A1
StemRegenin_1;CC(C)N1C=NC2=C(N=C(N=C21)C3=CSC4=CC=CC=C43)NCCC5=CC=C(C=C5)O;3;Cell-free_Assay;1;0;0;0;0;0;0;0;0;0;127;article;DOI: 10.1126/science.1191536
IK-175;CC(C)C1=C2N=C(N=C(N2N=C1)N[C@@H]3CCC4=C(C3)C5=CC=CC=C5N4)C6=CC(=CN=C6)F;1;Luminescence;0;1;0;0;0;0;0;0;0;1;91;article;DOI: 10.1158/1535-7163.MCT-21-0984
KYN-101;CC1=C2N=C(C3=CC(F)=CN=C3)C=C(NCCC4=CNC5=C4C=CC=C5)N2N=C1;1;Luminescence;1;0;0;0;0;0;0;0;0;1;22;article;DOI: 10.1038/s41467-020-17750-z
PX-A24590;CC1=CC=CC=C1C2=CC3=C(N2)C=C(C=C3)NC(=O)C4=CC=NN4C;1;Luminescence;1;0;0;0;0;0;0;0;0;1;60;patent;WO2018141857
GNF351;CC1=CC(=CN=C1)C2=NC(=C3C(=N2)N(C=N3)C(C)C)NCCC4=CNC5=CC=CC=C54;1;Luminescence;1;0;0;0;0;0;0;0;0;1;8.5;article;DOI: 10.1124/jpet.110.178392
